Date,Open,High,Low,Close,Volume
2009-02-26,13070.4,13071.6,12692,12894.9
2009-02-27,12930,13032.3,12799.8,12811.6
2009-03-02,12522.6,12576.5,12296.9,12317.5
2009-03-03,11967.1,12192.3,11849.2,12033.9
2009-03-04,11880.2,12423.7,11880.2,12331.2
2009-03-05,12488.3,12488.3,12163.5,12211.2
2009-03-06,12041.8,12146.2,11921.5,11921.5
2009-03-09,11872.5,11927.9,11344.6,11344.6
2009-03-10,11542.9,11747.1,11542.9,11694
2009-03-11,12228.2,12228.2,11904.6,11930.7
2009-03-12,11905.5,12040.8,11848.5,12001.5
2009-03-13,12395.2,12525.8,12303.7,12525.8
2009-03-16,12657.9,12976.7,12615.5,12976.7
2009-03-17,12948.8,13226.3,12854,12878.1
2009-03-18,13053,13167.2,13020.8,13117.2
2009-03-19,13205.2,13205.2,12947.9,13130.9
2009-03-20,13157.9,13157.9,12797.1,12833.5
2009-03-23,13001.5,13451,13001.5,13447.4
2009-03-24,13773.2,13953,13538.2,13910.3
2009-03-25,13754.8,13892.9,13567.5,13622.1
2009-03-26,13821.3,14132.1,13819.1,14109
2009-03-27,14257.6,14257.6,13955.7,14119.5
2009-03-30,13893.2,13893.2,13413.5,13456.3
2009-03-31,13545.4,13696.7,13428.3,13576
2009-04-01,13746.2,13788.4,13411.8,13519.5
2009-04-02,13963.3,14533.3,13953.6,14522
2009-04-03,14547.5,14644.8,14392.2,14545.7
2009-04-06,14920.8,15147.1,14778.5,14998
2009-04-07,14922.1,14994.8,14743.7,14929
2009-04-08,14715.7,14715.7,14276.3,14474.9
2009-04-09,14677.8,14987.4,14656.2,14901.4
2009-04-14,15302.1,15596.3,15140.4,15580.2
2009-04-15,15344.6,15669.8,15213.4,15669.6
2009-04-16,15928.8,15977.1,15517.4,15583
2009-04-17,15956.5,15956.5,15541.3,15601.3
2009-04-20,15574.3,15878.4,15383,15750.9
2009-04-21,15065.6,15332.3,15065.6,15285.9
2009-04-22,15328.8,15396.3,14830.6,14878.5
2009-04-23,14958.2,15222.2,14867.6,15214.5
2009-04-24,15217.4,15367.5,15062.3,15258.8
2009-04-27,15160.7,15160.7,14798.9,14840.4
2009-04-28,15057.2,15078.6,14458,14555.1
2009-04-29,14767.9,14983.7,14714.5,14957
2009-04-30,15369.1,15587.3,15204.1,15521
2009-05-04,15869.3,16387.1,15855.2,16381
2009-05-05,16572,16580.5,16295.9,16430.1
2009-05-06,16348.8,16885.9,16268,16834.6
2009-05-07,17278.3,17327.5,16880.6,17217.9
2009-05-08,17149.3,17443,16970.2,17389.9
2009-05-11,17381,17685.6,17032.4,17087.9
2009-05-12,16996.2,17239.7,16908.1,17153.6
2009-05-13,17097.8,17372.2,17014.9,17059.6
2009-05-14,16630.3,16630.3,16422.3,16541.7
2009-05-15,16818.8,16953.4,16736.2,16790.7
2009-05-18,16468.7,17062.5,16334.4,17022.9
2009-05-19,17454.2,17588.9,17376.4,17544
2009-05-20,17486.4,17611,17362.4,17475.8
2009-05-21,17291.4,17415.3,17172.6,17199.5
2009-05-22,17169.6,17299.3,16740.3,17062.5
2009-05-25,16999.1,17264.4,16789,17121.8
2009-05-26,17050.3,17283.9,16977.7,16991.6
2009-05-27,17395.6,17984,17347.9,17885.3
2009-05-29,18027.9,18227.8,17833.7,18171
2009-06-01,18499.9,18895.8,18415.4,18888.6
2009-06-02,18916.6,18916.6,18300.6,18389.1
2009-06-03,18616.9,18967.4,18508.3,18576.5
2009-06-04,18417.9,18522.4,18108.8,18502.8
2009-06-05,18674.5,18722.5,18406.9,18679.5
2009-06-08,18521.8,18636.2,18236.1,18253.4
2009-06-09,18450.6,18475.5,17710.4,18058.5
2009-06-10,18339.9,18789.8,18258.2,18785.7
2009-06-11,18578.9,18883.2,18564.9,18791
2009-06-12,19034.8,19162,18707.2,18889.7
2009-06-15,18712.1,18872.7,18433.3,18499
2009-06-16,18236,18315,17859.7,18165.5
2009-06-17,17984.8,18255.1,17833.8,18084.6
2009-06-18,17955.7,18069.8,17655.8,17776.7
2009-06-19,17936.3,18015.1,17759.9,17920.9
2009-06-22,17906.4,18398.9,17906.4,18059.6
2009-06-23,17577.7,17682.9,17376,17538.4
2009-06-24,17583.3,17912.1,17484.1,17892.2
2009-06-25,18140.2,18340.9,18069.4,18275
2009-06-26,18408.4,18688.1,18360.7,18600.3
2009-06-29,18561.1,18687.4,18451.8,18528.5
2009-06-30,18883.2,18883.2,18364.8,18378.7
2009-07-02,18781,18781,18053.1,18178.1
2009-07-03,17961.2,18234.2,17894.8,18203.4
2009-07-06,18020.1,18258.3,17897.7,17979.4
2009-07-07,17943.5,18160,17821.7,17862.3
2009-07-08,17653,17819.3,17493.6,17721.1
2009-07-09,17793.6,17836.9,17509.3,17790.6
2009-07-10,17800.1,17851.2,17645.6,17708.4
2009-07-13,17612.4,17612.4,17186,17254.6
2009-07-14,17631.7,17896.4,17581.4,17885.7
2009-07-15,18042.6,18289,18030.1,18258.7
2009-07-16,18688.9,18700.6,18303.6,18361.9
2009-07-17,18551.9,18855.9,18457.4,18805.7
2009-07-20,19005.2,19506.4,18960.5,19502.4
2009-07-21,19601.9,19601.9,19295.2,19501.7
2009-07-22,19560.4,19641.8,19224.1,19248.2
2009-07-23,19431.9,19824.2,19415.4,19817.7
2009-07-24,20063.9,20063.9,19715.2,19982.8
2009-07-27,20170.7,20385.7,20096.2,20251.6
2009-07-28,20261.9,20664.5,20109.6,20624.5
2009-07-29,20404.5,20542.6,19787.5,20135.5
2009-07-30,20150.3,20359.8,19955.3,20234.1
2009-07-31,20546.1,20712.7,20474.1,20573.3
2009-08-03,20582.7,20816.6,20449.2,20807.3
2009-08-04,21196.8,21196.8,20748.6,20796.4
2009-08-05,20779.8,20995.8,20436.7,20494.8
2009-08-06,20484.3,20904.9,20339.9,20899.2
2009-08-07,20708.1,20759.6,20316.8,20375.4
2009-08-10,20758.5,21010.5,20730.4,20929.5
2009-08-11,20775,21088.1,20733.3,21074.2
2009-08-12,20565.1,20680.7,20417.8,20435.2
2009-08-13,20767.9,20943.9,20746.9,20861.3
2009-08-14,21024,21037.2,20639.6,20893.3
2009-08-17,20467.3,20471.8,20058.1,20137.1
2009-08-18,20125.6,20409.2,19916.3,20306.3
2009-08-19,20195.1,20352.9,19824.9,19954.2
2009-08-20,20282.7,20465.2,20196.3,20328.9
2009-08-21,20288.6,20439.4,20002.8,20199
2009-08-24,20650,20650,20433.6,20535.9
2009-08-25,20246.8,20476.2,20143.5,20435.2
2009-08-26,20542.8,20576.6,20401.7,20456.3
2009-08-27,20289.3,20364.4,20147.3,20242.8
2009-08-28,20409.1,20409.1,20004.7,20098.6
2009-08-31,19827.1,19827.1,19592.1,19724.2
2009-09-01,19961.7,19961.7,19734.3,19872.3
2009-09-02,19560.3,19611.1,19425.9,19522
2009-09-03,19526.9,19823,19526.9,19761.7
2009-09-04,19830,20413.6,19744.4,20318.6
2009-09-07,20502.8,20667.6,20446.2,20629.3
2009-09-08,20617.4,21133.7,20617.4,21069.8
2009-09-09,21085.1,21085.1,20825.2,20851
2009-09-10,21131.1,21322.6,21020.9,21069.6
2009-09-11,21122.3,21306.1,20980.2,21161.4
2009-09-14,20841.5,21045,20821.6,20932.2
2009-09-15,21049.2,21049.2,20819.9,20866.4
2009-09-16,21086.8,21403.1,20950.4,21402.9
2009-09-17,21674.7,21929.8,21636.5,21768.5
2009-09-18,21641,21766,21515.9,21623.4
2009-09-21,21574.9,21730.7,21457.3,21472.8
2009-09-22,21556.7,21704.1,21491.7,21701.1
2009-09-23,21655.6,21742.4,21524.3,21595.5
2009-09-24,21386.5,21399.2,20963.4,21050.7
2009-09-25,20810.8,21065.7,20766.5,21024.4
2009-09-28,20798.5,20829.5,20534.8,20588.4
2009-09-29,20889.8,21087.2,20889.8,21013.2
2009-09-30,20981.1,21090.5,20793,20955.2
2009-10-02,20380.2,20470.9,20323.6,20375.5
2009-10-05,20342.6,20489.9,20305.1,20429.1
2009-10-06,20509.6,20824.1,20509.6,20811.5
2009-10-07,21075,21343.8,21072.6,21241.6
2009-10-08,21418.3,21524.1,21284.4,21492.9
2009-10-09,21572.7,21572.7,21421.8,21499.4
2009-10-12,21623.3,21623.3,21262.7,21299.3
2009-10-13,21371.8,21679.2,21371.8,21467.4
2009-10-14,21564.3,21893.4,21562.7,21886.5
2009-10-15,22209.2,22250.3,21971.5,21999.1
2009-10-16,22138.1,22143,21899.2,21929.9
2009-10-19,21761.8,22250.2,21761.8,22200.5
2009-10-20,22260.4,22451.6,22260.4,22385
2009-10-21,22299.7,22407.1,22200.6,22318.1
2009-10-22,22237.4,22266.7,22002.8,22210.5
2009-10-23,22438.9,22620,22407.4,22589.7
2009-10-27,22016.8,22277.1,22016.8,22169.6
2009-10-28,22004.6,22149,21740.3,21761.6
2009-10-29,21290.1,21346.6,21134.3,21265
2009-10-30,21720.4,21953.6,21720.4,21752.9
2009-11-02,21194.1,21632.9,21130.9,21620.2
2009-11-03,21598.6,21684.7,21223.4,21240.1
2009-11-04,21396.5,21699.8,21360.7,21614.8
2009-11-05,21405.1,21549.1,21373,21479.1
2009-11-06,21866.7,21931.4,21780.6,21829.7
2009-11-09,22004.5,22214.8,21941.6,22207.6
2009-11-10,22556.6,22556.6,22200.2,22268.2
2009-11-11,22534.1,22643.7,22396,22627.2
2009-11-12,22660.5,22707.4,22359.1,22397.6
2009-11-13,22381.3,22585.5,22344,22553.6
2009-11-16,22790,22998.8,22770.7,22944
2009-11-17,23000.4,23000.4,22798,22914.2
2009-11-18,22974.4,23099.6,22645.7,22840.3
2009-11-19,22894.8,22894.8,22587.2,22643.2
2009-11-20,22486.6,22584.6,22376.4,22455.8
2009-11-23,22541.7,22794.1,22490.3,22771.4
2009-11-24,22697.6,22813.9,22395.4,22423.1
2009-11-25,22505.9,22638.9,22336.1,22611.8
2009-11-26,22580.2,22580.2,22108.3,22210.4
2009-11-27,21623.9,21685.1,21002.5,21134.5
2009-11-30,21687.7,21924.1,21687.7,21821.5
2009-12-01,21813.4,22130.8,21789.4,22113.2
2009-12-02,22402.5,22439.4,22266.7,22289.6
2009-12-03,22503.7,22593.7,22333.7,22553.9
2009-12-04,22400.5,22528.8,22240.9,22498.2
2009-12-07,22387.2,22476.6,22256.1,22325
2009-12-08,22306.2,22306.2,22055,22060.5
2009-12-09,21905.8,22034.8,21658.3,21741.8
2009-12-10,21939.1,21981.4,21565.6,21700
2009-12-11,21796.8,22143.8,21796.8,21902.1
2009-12-14,21639,22225.8,21546.5,22085.8
2009-12-15,22032.2,22032.2,21779.9,21813.9
2009-12-16,21840.2,21907.3,21517.6,21611.7
2009-12-17,21665.8,21665.8,21218.9,21347.6
2009-12-18,21162.4,21281.9,21078.2,21175.9
2009-12-21,21110.2,21178.4,20932.8,20948.1
2009-12-22,21151.8,21229.7,21029.3,21092
2009-12-23,21115.9,21339.2,21017,21328.7
2009-12-24,21378.8,21592,21357.3,21517
2009-12-28,21622.1,21739.4,21474.1,21480.2
2009-12-29,21544.4,21609,21392.9,21499.4
2009-12-30,21469.3,21620.7,21320.1,21496.6
2009-12-31,21654.2,21886.3,21587.5,21872.5
2010-01-04,21860,22024.8,21689.2,21823.3
2010-01-05,22092.2,22297,21987.3,22279.6
2010-01-06,22357.5,22514.8,22277.1,22416.7
2010-01-07,22548,22548,22169.6,22269.4
2010-01-08,22282.8,22443.2,22206.2,22296.8
2010-01-11,22524.2,22671.9,22374,22411.5
2010-01-12,22378.2,22476.1,22193,22326.6
2010-01-13,21990.7,22012,21688.2,21748.6
2010-01-14,21871,21988.9,21707.1,21716.9
2010-01-15,21715.1,21788.8,21581.1,21654.2
2010-01-18,21418.3,21645.7,21321,21460
2010-01-19,21481.1,21681.7,21335.6,21678
2010-01-20,21543.2,21561.6,21171.3,21286.2
2010-01-21,21192.8,21272.3,20828.2,20862.7
2010-01-22,20527.2,20739,20250.4,20726.2
2010-01-25,20447.8,20619.7,20422.7,20598.6
2010-01-26,20560.1,20560.1,20046.6,20109.3
2010-01-27,20185.8,20340.8,19923.6,20033.1
2010-01-28,20202.3,20437.6,20170.2,20356.4
2010-01-29,20026.5,20327.7,19916.3,20122
2010-02-01,19987.7,20254.2,19845.9,20243.8
2010-02-02,20433,20534,20181.3,20272.2
2010-02-03,20486.2,20780.5,20315.3,20722.1
2010-02-04,20534.7,20554.2,20316.3,20341.6
2010-02-05,19706.2,19822.9,19655.9,19665.1
2010-02-08,19614.8,19673.1,19423.1,19550.9
2010-02-09,19493.5,19843.9,19461.2,19790.3
2010-02-10,19914.8,19976.7,19681.5,19922.2
2010-02-11,20095.5,20310.8,20095.5,20290.7
2010-02-12,20240.7,20428.3,20212.6,20268.7
2010-02-17,20657.9,20684.2,20471.4,20534
2010-02-18,20534.8,20569.6,20381.3,20422.2
2010-02-19,20261.5,20261.5,19874.6,19894
2010-02-22,20407.8,20427.1,20313.2,20377.3
2010-02-23,20218.5,20711.8,20120.1,20623
2010-02-24,20357.4,20583.8,20351.1,20467.7
2010-02-25,20512.4,20644.3,20262,20399.6
2010-02-26,20657.8,20662.8,20567.6,20608.7
